time,in_temp
2021-02-04 21:10:00+00:00,19.0
2021-02-04 21:11:00+00:00,19.0
2021-02-04 21:12:00+00:00,19.0
2021-02-04 21:13:00+00:00,19.0
2021-02-04 21:14:00+00:00,19.0
2021-02-04 21:16:00+00:00,19.0
2021-02-04 21:18:00+00:00,19.0
2021-02-04 21:19:00+00:00,19.0
2021-02-04 21:20:00+00:00,19.0
2021-02-04 21:21:00+00:00,18.89
2021-02-04 21:22:00+00:00,18.89
2021-02-04 21:23:00+00:00,18.89
2021-02-04 21:24:00+00:00,18.89
2021-02-04 21:26:00+00:00,18.89
2021-02-04 21:27:00+00:00,18.89
2021-02-04 21:28:00+00:00,18.89
2021-02-04 21:29:00+00:00,18.89
2021-02-04 21:30:00+00:00,18.89
2021-02-04 21:31:00+00:00,18.89
2021-02-04 21:32:00+00:00,18.89
2021-02-04 21:34:00+00:00,18.89
2021-02-04 21:35:00+00:00,18.89
2021-02-04 21:36:00+00:00,18.89
2021-02-04 21:37:00+00:00,18.89
2021-02-04 21:38:00+00:00,18.8
2021-02-04 21:39:00+00:00,18.8
2021-02-04 21:40:00+00:00,18.8
2021-02-04 21:41:00+00:00,18.8
2021-02-04 21:42:00+00:00,18.8
2021-02-04 21:43:00+00:00,18.8
2021-02-04 21:46:00+00:00,18.8
2021-02-04 21:48:00+00:00,18.8
2021-02-04 21:49:00+00:00,18.8
2021-02-04 21:50:00+00:00,18.8
2021-02-04 21:52:00+00:00,18.8
2021-02-04 21:53:00+00:00,18.8
2021-02-04 21:54:00+00:00,18.8
2021-02-04 21:55:00+00:00,18.8
2021-02-04 21:56:00+00:00,18.8
2021-02-04 21:57:00+00:00,18.8
2021-02-04 21:59:00+00:00,18.7
2021-02-04 22:00:00+00:00,18.7
2021-02-04 22:01:00+00:00,18.7
2021-02-04 22:02:00+00:00,18.7
2021-02-04 22:03:00+00:00,18.7
2021-02-04 22:04:00+00:00,18.7
2021-02-04 22:05:00+00:00,18.7
2021-02-04 22:06:00+00:00,18.7
2021-02-04 22:07:00+00:00,18.7
2021-02-04 22:08:00+00:00,18.7
2021-02-04 22:10:00+00:00,18.7
2021-02-04 22:11:00+00:00,18.7
2021-02-04 22:12:00+00:00,18.7
2021-02-04 22:13:00+00:00,18.7
2021-02-04 22:14:00+00:00,18.7
2021-02-04 22:16:00+00:00,18.6
2021-02-04 22:17:00+00:00,18.7
2021-02-04 22:18:00+00:00,18.6
2021-02-04 22:19:00+00:00,18.6
2021-02-04 22:20:00+00:00,18.6
2021-02-04 22:21:00+00:00,18.6
2021-02-04 22:22:00+00:00,18.6
2021-02-04 22:25:00+00:00,18.6
2021-02-04 22:26:00+00:00,18.6
2021-02-04 22:29:00+00:00,18.6
2021-02-04 22:30:00+00:00,18.6
2021-02-04 22:31:00+00:00,18.6
2021-02-04 22:32:00+00:00,18.6
2021-02-04 22:33:00+00:00,18.6
2021-02-04 22:34:00+00:00,18.6
2021-02-04 22:37:00+00:00,18.6
2021-02-04 22:39:00+00:00,18.6
2021-02-04 22:42:00+00:00,18.5
2021-02-04 22:43:00+00:00,18.5
2021-02-04 22:44:00+00:00,18.5
2021-02-04 22:45:00+00:00,18.5
2021-02-04 22:46:00+00:00,18.5
2021-02-04 22:47:00+00:00,18.5
2021-02-04 22:49:00+00:00,18.5
2021-02-04 22:53:00+00:00,18.5
2021-02-04 22:54:00+00:00,18.5
2021-02-04 22:55:00+00:00,18.5
2021-02-04 22:56:00+00:00,18.5
2021-02-04 22:57:00+00:00,18.5
2021-02-04 22:58:00+00:00,18.5
2021-02-04 23:00:00+00:00,18.5
2021-02-04 23:01:00+00:00,18.39
2021-02-04 23:02:00+00:00,18.39
2021-02-04 23:03:00+00:00,18.39
2021-02-04 23:04:00+00:00,18.39
2021-02-04 23:05:00+00:00,18.39
2021-02-04 23:06:00+00:00,18.39
2021-02-04 23:07:00+00:00,18.39
2021-02-04 23:08:00+00:00,18.39
2021-02-04 23:09:00+00:00,18.39
2021-02-04 23:10:00+00:00,18.39
2021-02-04 23:11:00+00:00,18.39
2021-02-04 23:13:00+00:00,18.39
2021-02-04 23:14:00+00:00,18.39
2021-02-04 23:15:00+00:00,18.39
2021-02-04 23:16:00+00:00,18.39
2021-02-04 23:17:00+00:00,18.39
2021-02-04 23:18:00+00:00,18.39
2021-02-04 23:19:00+00:00,18.39
2021-02-04 23:21:00+00:00,18.39
2021-02-04 23:22:00+00:00,18.39
2021-02-04 23:23:00+00:00,18.3
2021-02-04 23:24:00+00:00,18.3
2021-02-04 23:25:00+00:00,18.3
2021-02-04 23:26:00+00:00,18.3
2021-02-04 23:27:00+00:00,18.3
2021-02-04 23:28:00+00:00,18.3
2021-02-04 23:29:00+00:00,18.3
2021-02-04 23:30:00+00:00,18.3
2021-02-04 23:31:00+00:00,18.3
2021-02-04 23:32:00+00:00,18.3
2021-02-04 23:33:00+00:00,18.3
2021-02-04 23:35:00+00:00,18.3
2021-02-04 23:36:00+00:00,18.3
2021-02-04 23:37:00+00:00,18.3
2021-02-04 23:39:00+00:00,18.2
2021-02-04 23:40:00+00:00,18.2
2021-02-04 23:41:00+00:00,18.2
2021-02-04 23:42:00+00:00,18.2
2021-02-04 23:44:00+00:00,18.3
2021-02-04 23:45:00+00:00,18.3
2021-02-04 23:47:00+00:00,18.2
2021-02-04 23:48:00+00:00,18.3
2021-02-04 23:49:00+00:00,18.3
2021-02-04 23:50:00+00:00,18.2
2021-02-04 23:51:00+00:00,18.2
2021-02-04 23:52:00+00:00,18.2
2021-02-04 23:53:00+00:00,18.2
2021-02-04 23:54:00+00:00,18.2
2021-02-04 23:55:00+00:00,18.2
2021-02-04 23:57:00+00:00,18.2
2021-02-04 23:58:00+00:00,18.2
2021-02-04 23:59:00+00:00,18.2
2021-02-05 00:00:00+00:00,18.2
2021-02-05 00:01:00+00:00,18.2
2021-02-05 00:02:00+00:00,18.2
2021-02-05 00:03:00+00:00,18.2
2021-02-05 00:05:00+00:00,18.2
2021-02-05 00:06:00+00:00,18.2
2021-02-05 00:07:00+00:00,18.2
2021-02-05 00:09:00+00:00,18.2
2021-02-05 00:12:00+00:00,18.2
2021-02-05 00:13:00+00:00,18.2
2021-02-05 00:14:00+00:00,18.2
2021-02-05 00:15:00+00:00,18.2
2021-02-05 00:17:00+00:00,18.2
2021-02-05 00:18:00+00:00,18.2
2021-02-05 00:19:00+00:00,18.1
2021-02-05 00:20:00+00:00,18.1
2021-02-05 00:21:00+00:00,18.1
2021-02-05 00:22:00+00:00,18.1
2021-02-05 00:23:00+00:00,18.1
2021-02-05 00:25:00+00:00,18.1
2021-02-05 00:27:00+00:00,18.2
2021-02-05 00:28:00+00:00,18.2
2021-02-05 00:29:00+00:00,18.1
2021-02-05 00:30:00+00:00,18.1
2021-02-05 00:31:00+00:00,18.1
2021-02-05 00:35:00+00:00,18.2
2021-02-05 00:36:00+00:00,18.1
